t_ms,frames,rms_in,gain
8905.323,512,0.026636,1.0000
8915.908,512,0.031609,1.0000
8926.595,512,0.042044,1.0000
8937.289,512,0.057142,1.0000
8947.910,512,0.055099,1.0000
8958.572,512,0.037349,1.0000
8969.313,512,0.020910,1.0000
8979.915,512,0.016807,1.0000
8990.600,512,0.009767,1.0000
9001.250,512,0.009191,1.0000
9011.925,512,0.010716,1.0000
9022.573,512,0.009773,1.0000
9033.241,512,0.009287,1.0000
9043.916,512,0.009995,1.0000
9054.574,512,0.008544,1.0000
9065.233,512,0.009518,1.0000
9075.931,512,0.008020,1.0000
9086.566,512,0.007475,1.0000
9097.231,512,0.008668,1.0000
9107.902,512,0.005985,1.0000
9118.574,512,0.021182,1.0000
9129.226,512,0.026257,1.0000
9139.902,512,0.015555,1.0000
9150.569,512,0.017393,1.0000
9161.320,512,0.024027,1.0000
9172.069,512,0.031457,1.0000
9182.588,512,0.031681,1.0000
9193.252,512,0.028234,1.0000
9203.923,512,0.028162,1.0000
9214.581,512,0.022584,1.0000
9225.242,512,0.018397,1.0000
9235.957,512,0.022071,1.0000
9246.598,512,0.025059,1.0000
9257.271,512,0.027683,1.0000
9267.938,512,0.026848,1.0000
9278.661,512,0.027928,1.0000
9289.254,512,0.029963,1.0000
9299.935,512,0.032361,1.0000
9310.634,512,0.040700,1.0000
9321.245,512,0.043832,1.0000
9331.926,512,0.049194,1.0000
9342.665,512,0.072740,1.0000
9353.293,512,0.081303,1.0000
9363.921,512,0.071240,1.0000
9374.583,512,0.069684,1.0000
9385.262,512,0.095592,1.0000
9395.970,512,0.126800,1.0000
9406.623,512,0.131163,1.0000
9417.247,512,0.134726,1.0000
9427.935,512,0.121088,1.0000
9438.641,512,0.124529,1.0000
9449.236,512,0.124070,1.0000
9459.918,512,0.133371,1.0000
9470.636,512,0.117414,1.0000
9481.227,512,0.121357,1.0000
9491.892,512,0.117724,1.0000
9502.563,512,0.112568,1.0000
9513.317,512,0.102344,1.0000
9523.922,512,0.107572,1.0000
9534.596,512,0.118704,1.0000
9545.288,512,0.134793,1.0000
9555.955,512,0.136117,1.0000
9566.599,512,0.135181,1.0000
9577.262,512,0.141282,1.0000
9587.961,512,0.137373,1.0000
9598.565,512,0.146122,1.0000
9609.227,512,0.133828,1.0000
9619.904,512,0.147012,1.0000
9630.621,512,0.152203,1.0000
9641.233,512,0.128328,1.0000
9651.888,512,0.139811,1.0000
9662.545,512,0.115749,1.0000
9673.218,512,0.097161,1.0000
9683.881,512,0.084270,1.0000
9694.553,512,0.061679,1.0000
9705.218,512,0.046424,1.0000
9715.887,512,0.043312,1.0000
9726.583,512,0.040325,1.0000
9737.276,512,0.050578,1.0000
9747.893,512,0.042684,1.0000
9758.569,512,0.048385,1.0000
9769.236,512,0.062586,1.0000
9779.896,512,0.060942,1.0000
9790.574,512,0.051482,1.0000
9801.237,512,0.076764,1.0000
9811.905,512,0.118599,1.0000
9822.569,512,0.123956,1.0000
9833.218,512,0.120613,1.0000
9843.953,512,0.116941,1.0000
9854.579,512,0.126067,1.0000
9865.214,512,0.116564,1.0000
9875.902,512,0.107479,1.0000
9886.574,512,0.097834,1.0000
9897.214,512,0.097206,1.0000
9907.882,512,0.088726,1.0000
9918.553,512,0.093414,1.0000
9929.287,512,0.095667,1.0000
9939.905,512,0.105102,1.0000
9950.560,512,0.112846,1.0000
9961.223,512,0.117218,1.0000
9971.887,512,0.121590,1.0000
9982.551,512,0.122611,1.0000
9993.249,512,0.116070,1.0000
10003.891,512,0.122155,1.0000
10014.556,512,0.113862,1.0000
10025.266,512,0.111619,1.0000
10035.892,512,0.115808,1.0000
10046.601,512,0.110062,1.0000
10057.240,512,0.073725,1.0000
10067.884,512,0.058449,1.0000
10078.558,512,0.037975,1.0000
10089.237,512,0.011954,1.0000
10099.879,512,0.019747,1.0000
10110.648,512,0.013140,1.0000
10121.275,512,0.034373,1.0000
10131.884,512,0.044696,1.0000
10142.560,512,0.090107,1.0000
10153.323,512,0.074642,1.0000
10163.887,512,0.075998,1.0000
10174.560,512,0.074257,1.0000
10185.223,512,0.072931,1.0000
10195.888,512,0.075718,1.0000
10206.555,512,0.070890,1.0000
10217.208,512,0.061002,1.0000
10227.934,512,0.063669,1.0000
10238.567,512,0.051018,1.0000
10249.215,512,0.048096,1.0000
10259.926,512,0.029892,1.0000
10270.555,512,0.030352,1.0000
10281.224,512,0.046914,1.0000
10291.887,512,0.052441,1.0000
10302.605,512,0.039534,1.0000
10313.259,512,0.032421,1.0000
10323.924,512,0.028229,1.0000
10334.566,512,0.024303,1.0000
10345.238,512,0.020238,1.0000
10355.931,512,0.015354,1.0000
10366.557,512,0.030484,1.0000
10377.225,512,0.040656,1.0000
10387.905,512,0.033106,1.0000
10398.595,512,0.032719,1.0000
10409.231,512,0.033653,1.0000
10419.880,512,0.032284,1.0000
10430.548,512,0.036029,1.0000
10441.249,512,0.021260,1.0000
10451.945,512,0.029060,1.0000
10462.547,512,0.027654,1.0000
10473.237,512,0.023426,1.0000
10483.872,512,0.029462,1.0000
10494.631,512,0.029471,1.0000
10505.245,512,0.047161,1.0000
10515.950,512,0.028502,1.0000
10526.579,512,0.023462,1.0000
10537.311,512,0.011505,1.0000
10547.879,512,0.012025,1.0000
10558.539,512,0.012724,1.0000
10569.206,512,0.011933,1.0000
10579.869,512,0.012927,1.0000
10590.624,512,0.011732,1.0000
10601.279,512,0.012149,1.0000
10611.866,512,0.012633,1.0000
10622.540,512,0.015217,1.0000
10633.246,512,0.015982,1.0000
10643.867,512,0.016656,1.0000
10654.555,512,0.016904,1.0000
10665.257,512,0.013273,1.0000
10675.874,512,0.013736,1.0000
10686.553,512,0.011336,1.0000
10697.290,512,0.013294,1.0000
10707.905,512,0.009414,1.0000
10718.529,512,0.013260,1.0000
10729.203,512,0.009641,1.0000
10739.871,512,0.012068,1.0000
10750.520,512,0.010186,1.0000
10761.222,512,0.010884,1.0000
10771.923,512,0.010005,1.0000
10782.535,512,0.010936,1.0000
10793.187,512,0.008865,1.0000
10803.946,512,0.010385,1.0000
10814.525,512,0.007961,1.0000
10825.213,512,0.009773,1.0000
10835.856,512,0.026922,1.0000
10846.613,512,0.025541,1.0000
10857.214,512,0.082102,1.0000
10867.852,512,0.111847,1.0000
10878.523,512,0.147068,1.0000
10889.250,512,0.152893,1.0000
10899.857,512,0.141004,1.0000
10910.623,512,0.148988,1.0000
10921.181,512,0.099119,1.0000
10931.853,512,0.080588,1.0000
10942.519,512,0.150598,1.0000
10953.190,512,0.147965,1.0000
10963.874,512,0.150155,1.0000
10974.551,512,0.145333,1.0000
10985.232,512,0.154263,1.0000
10995.900,512,0.149602,1.0000
11006.531,512,0.146221,1.0000
11017.179,512,0.164447,1.0000
11027.852,512,0.165633,1.0000
11038.524,512,0.155519,1.0000
11049.192,512,0.161187,1.0000
11059.849,512,0.159838,1.0000
11070.510,512,0.107642,1.0000
11081.189,512,0.084538,1.0000
11091.852,512,0.094886,1.0000
11102.517,512,0.104706,1.0000
11113.246,512,0.116284,1.0000
11123.860,512,0.128234,1.0000
11134.509,512,0.142085,1.0000
11145.184,512,0.141869,1.0000
11155.845,512,0.149566,1.0000
11166.507,512,0.141621,1.0000
11177.216,512,0.167419,1.0000
11187.874,512,0.137476,1.0000
11198.501,512,0.107626,1.0000
11209.245,512,0.084711,1.0000
11219.936,512,0.042348,1.0000
11230.551,512,0.035998,1.0000
11241.168,512,0.013239,1.0000
11251.834,512,0.010430,1.0000
11262.514,512,0.010327,1.0000
11273.175,512,0.058994,1.0000
11283.832,512,0.077443,1.0000
11294.605,512,0.037080,1.0000
11305.196,512,0.046532,1.0000
11315.833,512,0.117611,1.0000
11326.519,512,0.084182,1.0000
11337.188,512,0.054828,1.0000
11347.840,512,0.013474,1.0000
11358.500,512,0.010801,1.0000
11369.159,512,0.009431,1.0000
11379.903,512,0.011185,1.0000
11390.504,512,0.008686,1.0000
11401.177,512,0.011016,1.0000
11411.866,512,0.060396,1.0000
11422.516,512,0.071989,1.0000
11433.159,512,0.103616,1.0000
11443.836,512,0.114457,1.0000
11454.500,512,0.121536,1.0000
11465.166,512,0.120498,1.0000
11475.841,512,0.113079,1.0000
11486.516,512,0.112102,1.0000
11497.189,512,0.113256,1.0000
11507.854,512,0.117353,1.0000
11518.498,512,0.122368,1.0000
11529.150,512,0.091423,1.0000
11539.839,512,0.112596,1.0000
11550.489,512,0.104234,1.0000
11561.195,512,0.056738,1.0000
11571.859,512,0.017876,1.0000
11582.491,512,0.021216,1.0000
11593.158,512,0.053523,1.0000
11603.820,512,0.059095,1.0000
11614.483,512,0.079278,1.0000
11625.151,512,0.076300,1.0000
11635.832,512,0.061207,1.0000
11646.498,512,0.036814,1.0000
11657.167,512,0.064859,1.0000
11667.827,512,0.095096,1.0000
11678.480,512,0.093726,1.0000
11689.187,512,0.097212,1.0000
11699.839,512,0.097724,1.0000
11710.477,512,0.104598,1.0000
11721.157,512,0.111663,1.0000
11731.841,512,0.101985,1.0000
11742.482,512,0.095021,1.0000
11753.144,512,0.081104,1.0000
11763.847,512,0.052827,1.0000
11774.499,512,0.047973,1.0000
11785.152,512,0.048642,1.0000
11795.841,512,0.013282,1.0000
11806.495,512,0.017953,1.0000
11817.179,512,0.009710,1.0000
11827.817,512,0.032553,1.0000
11838.484,512,0.049400,1.0000
11849.253,512,0.079900,1.0000
11859.820,512,0.082153,1.0000
11870.518,512,0.086406,1.0000
11881.145,512,0.069242,1.0000
11891.812,512,0.028713,1.0000
11902.476,512,0.021766,1.0000
11913.211,512,0.023371,1.0000
11923.821,512,0.018205,1.0000
11934.487,512,0.022820,1.0000
11945.181,512,0.026285,1.0000
11955.874,512,0.025425,1.0000
11966.476,512,0.026697,1.0000
11977.151,512,0.025438,1.0000
11987.823,512,0.024591,1.0000
11998.484,512,0.020797,1.0000
12009.179,512,0.050531,1.0000
12019.819,512,0.055916,1.0000
12030.474,512,0.127851,1.0000
12041.137,512,0.124693,1.0000
12051.805,512,0.109161,1.0000
12062.496,512,0.099779,1.0000
12073.156,512,0.099232,1.0000
12083.846,512,0.097851,1.0000
12094.471,512,0.100926,1.0000
12105.191,512,0.103282,1.0000
12115.812,512,0.104487,1.0000
12126.477,512,0.104161,1.0000
12137.152,512,0.107315,1.0000
12147.840,512,0.111746,1.0000
12158.485,512,0.111138,1.0000
12169.249,512,0.044507,1.0000
12179.840,512,0.020158,1.0000
12190.498,512,0.049534,1.0000
12201.162,512,0.076333,1.0000
12211.839,512,0.089581,1.0000
12222.484,512,0.090484,1.0000
12233.144,512,0.086787,1.0000
12243.954,512,0.067313,1.0000
12254.489,512,0.078991,1.0000
12265.161,512,0.078995,1.0000
12275.806,512,0.073078,1.0000
12286.471,512,0.056480,1.0000
12297.128,512,0.063425,1.0000
12307.818,512,0.058065,1.0000
12318.464,512,0.057861,1.0000
12329.134,512,0.053700,1.0000
12339.882,512,0.039697,1.0000
12350.484,512,0.033890,1.0000
12361.135,512,0.029275,1.0000
12371.816,512,0.027460,1.0000
12382.508,512,0.025294,1.0000
12393.210,512,0.020912,1.0000
12403.823,512,0.029411,1.0000
12414.483,512,0.052922,1.0000
12425.146,512,0.095255,1.0000
12435.812,512,0.100432,1.0000
12446.522,512,0.104494,1.0000
12457.152,512,0.119971,1.0000
12467.809,512,0.110005,1.0000
12478.459,512,0.096860,1.0000
12489.136,512,0.112643,1.0000
12499.801,512,0.112106,1.0000
12510.508,512,0.110658,1.0000
12521.154,512,0.128222,1.0000
12531.795,512,0.135961,1.0000
12542.453,512,0.124550,1.0000
12553.133,512,0.062880,1.0000
12563.820,512,0.033718,1.0000
12574.463,512,0.021366,1.0000
12585.131,512,0.022532,1.0000
12595.818,512,0.058876,1.0000
12606.461,512,0.133176,1.0000
12617.118,512,0.129940,1.0000
12627.788,512,0.125067,1.0000
12638.480,512,0.130370,1.0000
12649.131,512,0.115084,1.0000
12659.799,512,0.118713,1.0000
12670.457,512,0.103937,1.0000
12681.140,512,0.062379,1.0000
12691.784,512,0.038440,1.0000
12702.446,512,0.021001,1.0000
12713.125,512,0.012524,1.0000
12723.811,512,0.012861,1.0000
12734.463,512,0.068559,1.0000
12745.119,512,0.099017,1.0000
12755.816,512,0.100507,1.0000
12766.498,512,0.080933,1.0000
12777.128,512,0.081751,1.0000
12787.835,512,0.079083,1.0000
12798.460,512,0.089899,1.0000
12809.208,512,0.074741,1.0000
12819.786,512,0.077770,1.0000
12830.438,512,0.079012,1.0000
12841.106,512,0.063765,1.0000
12851.772,512,0.063360,1.0000
12862.435,512,0.062458,1.0000
12873.211,512,0.056759,1.0000
12883.867,512,0.057240,1.0000
12894.448,512,0.057536,1.0000
12905.130,512,0.051620,1.0000
12915.774,512,0.052697,1.0000
12926.437,512,0.060404,1.0000
12937.113,512,0.056706,1.0000
12947.851,512,0.058836,1.0000
12958.526,512,0.068545,1.0000
12969.103,512,0.065656,1.0000
12979.774,512,0.054817,1.0000
12990.436,512,0.066066,1.0000
13001.108,512,0.057961,1.0000
13011.780,512,0.040149,1.0000
13022.552,512,0.032766,1.0000
13033.163,512,0.024773,1.0000
13043.807,512,0.047796,1.0000
13054.441,512,0.054370,1.0000
13065.128,512,0.081073,1.0000
13075.772,512,0.056384,1.0000
13086.453,512,0.055748,1.0000
13097.098,512,0.052787,1.0000
13107.777,512,0.051926,1.0000
13118.428,512,0.050849,1.0000
13129.105,512,0.032512,1.0000
13139.778,512,0.020604,1.0000
13150.450,512,0.043108,1.0000
13161.101,512,0.087883,1.0000
13171.774,512,0.086968,1.0000
13182.436,512,0.087645,1.0000
13193.125,512,0.081659,1.0000
13203.770,512,0.082131,1.0000
13214.437,512,0.083365,1.0000
13225.097,512,0.076463,1.0000
13235.765,512,0.072705,1.0000
13246.496,512,0.077390,1.0000
13257.177,512,0.065611,1.0000
13267.763,512,0.063521,1.0000
13278.435,512,0.060359,1.0000
13289.119,512,0.045409,1.0000
13299.839,512,0.059346,1.0000
13310.516,512,0.026933,1.0000
13321.111,512,0.041891,1.0000
13331.758,512,0.044091,1.0000
13342.429,512,0.018302,1.0000
13353.164,512,0.030858,1.0000
13363.871,512,0.014853,1.0000
13374.441,512,0.020755,1.0000
13385.101,512,0.017605,1.0000
13395.751,512,0.009975,1.0000
13406.444,512,0.014170,1.0000
13417.110,512,0.015517,1.0000
13427.760,512,0.009664,1.0000
13438.429,512,0.012256,1.0000
13449.088,512,0.009378,1.0000
13459.758,512,0.012771,1.0000
13470.411,512,0.033506,1.0000
13481.088,512,0.048198,1.0000
13491.754,512,0.059237,1.0000
13502.415,512,0.054969,1.0000
13513.087,512,0.059745,1.0000
13523.765,512,0.049783,1.0000
13534.422,512,0.049323,1.0000
13545.180,512,0.036830,1.0000
13555.768,512,0.024429,1.0000
13566.455,512,0.012021,1.0000
13577.133,512,0.004333,1.0000
13587.777,512,0.003343,1.0000
13598.452,512,0.002181,1.0000
13609.125,512,0.002282,1.0000
13619.772,512,0.025071,1.0000
13630.429,512,0.024000,1.0000
13641.102,512,0.010887,1.0000
13651.754,512,0.020085,1.0000
13662.414,512,0.025240,1.0000
13673.162,512,0.027349,1.0000
13683.772,512,0.028635,1.0000
13694.436,512,0.026646,1.0000
13705.084,512,0.024930,1.0000
13715.752,512,0.021340,1.0000
13726.416,512,0.018651,1.0000
13737.172,512,0.021738,1.0000
13747.762,512,0.020396,1.0000
13758.431,512,0.022792,1.0000
13769.115,512,0.020979,1.0000
13779.758,512,0.022153,1.0000
13790.512,512,0.022329,1.0000
13801.076,512,0.021673,1.0000
13811.778,512,0.022954,1.0000
13822.477,512,0.019569,1.0000
13833.093,512,0.022603,1.0000
13843.768,512,0.018396,1.0000
13854.469,512,0.020010,1.0000
13865.153,512,0.016527,1.0000
13875.757,512,0.022773,1.0000
13886.421,512,0.058965,1.0000
13897.095,512,0.113986,1.0000
13907.766,512,0.101069,1.0000
13918.405,512,0.047655,1.0000
13929.136,512,0.010031,1.0000
13939.749,512,0.009431,1.0000
13950.405,512,0.008779,1.0000
13961.172,512,0.023106,1.0000
13971.791,512,0.027798,1.0000
13982.416,512,0.024061,1.0000
13993.093,512,0.056598,1.0000
14003.855,512,0.177834,1.0000
14014.425,512,0.174317,1.0000
14025.144,512,0.173821,1.0000
14035.753,512,0.168772,1.0000
14046.448,512,0.134631,1.0000
14057.095,512,0.091459,1.0000
14067.732,512,0.071648,1.0000
14078.453,512,0.061678,1.0000
14089.134,512,0.059346,1.0000
14099.741,512,0.057266,1.0000
14110.429,512,0.072703,1.0000
14121.077,512,0.031979,1.0000
14131.796,512,0.017033,1.0000
14142.423,512,0.009084,1.0000
14153.080,512,0.011309,1.0000
14163.761,512,0.008355,1.0000
14174.425,512,0.011400,1.0000
14185.096,512,0.018177,1.0000
14195.761,512,0.140198,1.0000
14206.415,512,0.163203,1.0000
14217.126,512,0.153822,1.0000
14227.760,512,0.110108,1.0000
14238.453,512,0.082091,1.0000
14249.083,512,0.087264,1.0000
14259.768,512,0.090042,1.0000
14270.442,512,0.089441,1.0000
14281.092,512,0.063271,1.0000
14291.748,512,0.046177,1.0000
14302.408,512,0.030261,1.0000
14313.121,512,0.027750,1.0000
14323.744,512,0.028149,1.0000
